DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
14,49.9946,-125.2549,6,0.009,2023,1,1.7203188917847e-06,13.02393811543783,4.190601603190146
27,49.3798,-122.021,8,28.0,2023,1,0.0,22.152115122477255,11.308494822184286
20,50.3455,-122.5349,8,0.009,2023,1,4.351138613856165e-07,14.087966537475609,0.6384769439697493
14,49.588,-117.244,5,0.03,2023,1,0.0,9.215687052408896,1.2652654012044309
15,53.993,-124.7398,9,0.009,2023,1,2.7358531937693442e-06,13.914978917439782,5.913672383626306
14,49.995,-125.2542,6,0.01,2023,1,1.7203188917847e-06,13.02393811543783,4.190601603190146
28,49.2925,-125.2701,5,0.009,2023,1,2.3657927954445768e-06,13.599324798584007,8.560676193237327
21,57.6525,-123.3793,9,9.68,2023,1,4.351138045421976e-07,9.96453755696615,1.4694451649983762
28,50.0901,-120.7443,7,0.009,2023,1,0.0007470995187759399,17.440250015258812,6.931553777058923
4,49.4439,-123.2385,6,0.2,2023,1,5.739927286185775e-05,14.183250681559286,5.790191268920921
3,55.2488,-127.6706,5,0.009,2023,1,3.069639205932617e-06,7.418324406941736,1.9159147898356537
26,50.6298,-119.9087,6,0.009,2023,1,0.0003283323802634186,18.615274047851585,12.156823094685876
21,54.6979,-127.0541,4,0.009,2023,1,0.0038396120071411133,2.6871550242106537,-0.45432637532547915
8,54.8079,-126.1391,6,0.1,2023,1,8.52346317969932e-07,18.714108403523767,7.239172236124716
4,49.6829,-115.8488,11,0.009,2023,1,0.005446609854516282,1.993278121948265,1.485743459065759
14,52.0024,-123.1614,4,16.4,2023,1,0.0010633647440840832,1.8152290344238509,-5.099421564737952
25,49.6614,-125.1581,5,0.009,2023,1,2.384185791015625e-06,14.934557851155603,8.024573262532556
27,52.0351,-123.177,4,209.0,2023,1,0.0,6.750122960408532,-4.793300374348917
6,54.1118,-126.7543,5,0.6,2023,1,0.004021444916720185,4.823308563232445,3.057512537638388
18,53.8073,-126.0482,5,0.5,2023,1,0.0,18.24790471394857,5.524106597900413
1,52.1803,-121.7751,11,0.8,2023,1,1.7180245777126402e-06,0.5938475290934662,-4.283748372395792
30,49.602,-115.6642,4,0.2,2023,1,1.2874602930423862e-06,13.899273808797204,3.607935841878259
27,50.6149,-120.1836,3,0.21,2023,1,0.0005280971527099609,1.4080844879150618,-4.291408284505167
4,52.1087,-119.2905,12,0.009,2023,1,0.004275619983673096,-5.522748057047522,-6.5001230875651
14,57.8391,-131.3907,5,0.1,2023,1,0.0019121915102005005,7.086780802408896,4.126593526204431
10,52.0332,-123.1865,4,10.4,2023,1,0.0021388113497664563,2.3193387349446652,-5.789643987019815
8,54.0566,-125.7635,8,1.1,2023,1,0.007553959013137046,14.758279418945335,11.079911804199241
4,54.0024,-125.742,5,0.6,2023,1,8.583068797918258e-07,10.169790522257529,0.2959527333577512
27,53.9965,-123.8192,3,0.2,2023,1,8.434057235717773e-06,-2.4430711110432526,-8.404119873046852
16,53.7003,-125.7428,5,17.0,2023,1,2.5868416173580044e-06,18.353921508789085,8.225710805257165
3,49.7772,-119.4555,6,0.009,2023,1,8.52346317969932e-07,17.95865402221682,3.4147188822428802
8,53.919,-122.9376,10,0.009,2023,1,8.584349870943697e-07,15.004548009236657,6.350131607055687
29,49.4183,-115.789,7,0.009,2023,1,0.00018534159710270615,17.940076446533226,6.591338729858421
12,53.9444,-124.114,6,0.009,2023,1,8.583068797918258e-07,18.995266850789392,4.273652648925804
29,54.6305,-124.6567,4,0.2,2023,1,2.568959644122515e-06,10.067783610026083,1.3175877888997434
27,54.5323,-128.5056,6,0.03,2023,1,0.0003491431474635931,19.002342478434286,13.511267598470056
26,53.8898,-124.0133,4,0.41,2023,1,0.004553481936454773,4.969381586710654,-1.6343171437580963
15,49.0862,-121.6783,5,1.0,2023,1,0.00011575818052733666,17.987947082519554,6.1159320831299055
26,53.0211,-122.0597,4,0.009,2023,1,0.004704594612121582,4.388896560668968,-2.0447989145914676
29,55.9928,-120.6102,4,4.0,2023,1,2.568959644122515e-06,9.648187255859398,0.11682281494142899
3,49.5581,-115.7104,6,0.045,2023,1,3.233849992057003e-05,19.608637746175134,8.369878387451195
13,50.0611,-123.3297,5,38.0,2023,1,8.523463925769192e-07,8.588648732503259,2.242424901326501
3,50.5128,-118.9957,8,1.0,2023,1,8.52346317969932e-07,21.106522496541345,3.243437067667685
5,50.712,-120.3403,6,3.4,2023,1,8.52346317969932e-07,17.033048884073935,-2.263428115844704
15,49.0138,-124.2248,5,0.1,2023,1,2.7924775167775806e-06,21.02025502522787,8.93949979146322
3,55.4941,-120.9821,11,0.2,2023,1,0.0006345572531358812,0.3908897399902571,-2.2403282165527116
15,50.4839,-120.6084,11,0.08,2023,1,0.0007102131843517157,-1.8444084167480241,-6.1996807098388445
2,53.7618,-122.7132,5,2.0,2023,1,4.351138613856165e-07,12.804715728759788,5.203698730468773
11,50.1913,-116.0488,8,0.01,2023,1,4.4107436991680515e-07,14.854756927490257,4.544307963053427
18,51.3859,-121.1816,8,0.28,2023,1,0.0023985207080841064,16.796919759114587,5.906783676147484
