DAY,LATITUDE,LONGITUDE,MONTH,SIZE,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
5,53.8001,-126.6141,6,1001.0,2025,1,0.001129254698753357,9.424279785156273,3.9614056905110715
27,50.6572,-120.3475,8,0.009,2025,1,0.0,27.222578938802087,7.767252222696982
3,49.7591,-124.1365,7,0.09,2025,1,,,
22,54.9181,-127.2969,4,0.3,2025,1,0.0005393483577336156,1.0400297800700287,-3.1265167236327898
25,55.0968,-128.0039,8,0.3,2025,1,0.0,20.800974146525107,12.88738911946615
29,49.4351,-117.3843,7,0.009,2025,1,0.00012487173080444336,20.698361333211267,6.701447423299157
25,54.0931,-125.0204,4,0.2,2025,1,0.0001319704563016444,8.64090499877932,-0.4279413859049441
25,54.3943,-126.0282,4,0.009,2025,1,0.0004458783180112391,6.07010421752932,-1.475955708821573
22,49.7716,-114.8868,9,0.3,2025,1,0.001331543922333367,8.46991628011068,4.434351857503259
14,53.1702,-122.4903,9,0.2,2025,1,0.0010325849056229686,16.93319155375167,10.617617543538415
13,49.9335,-124.6856,7,0.6,2025,1,,,
10,55.2236,-127.4373,5,0.1,2025,1,0.0023552417755112742,4.46054356892904,0.8420355478922943
30,52.38,-126.0905,7,0.009,2025,1,0.0020601898431777954,18.969317372639978,11.381068166097009
17,49.6199,-117.0541,8,0.3,2025,1,0.0004622936248779297,14.680717722574911,9.07094281514486
5,54.1057,-125.3545,7,0.009,2025,1,0.003184485435440365,14.178704198201501,5.922732289632165
27,50.9361,-118.431,8,0.009,2025,1,5.3763389587402344e-05,19.52588297526046,8.351969019571982
22,50.2444,-121.0925,8,0.1,2025,1,0.0,16.75210342407229,4.239244715372763
3,49.2929,-124.2307,7,0.09,2025,1,0.000251638889210426,17.023634211222372,11.32912406921389
29,51.5524,-121.1897,7,0.009,2025,1,0.00011008977890014648,20.291297531127952,11.138377761840843
11,52.2966,-121.5313,10,1.59,2025,1,0.0056577056645323864,6.675192133585654,3.6355714162190793
27,49.603,-124.9867,8,0.009,2025,1,0.0,22.134444173177087,17.19466107686361
26,56.287,-120.781,7,0.009,2025,1,0.0017159879207611084,13.9577518463135,10.231158192952478
12,49.0816,-123.8966,6,0.05,2025,1,0.0037338376045177313,15.782685216267907,11.343121465047204
24,49.8342,-123.1179,4,4.36,2025,1,8.633459387397124e-07,6.9814684549967865,0.6179875691731809
23,50.6658,-120.3312,6,3.07,2025,1,0.0019426839800189555,16.100888188680017,9.259402847290062
4,49.2057,-125.1871,6,19.8,2025,1,0.000636824965472016,12.541671371459984,9.511844253540062
25,50.1477,-121.5797,7,1472.0,2025,1,0.004204750061035156,13.841359710693382,10.441302871704124
8,49.8151,-119.7586,7,0.009,2025,1,0.0,22.505800501505576,8.904353078206384
26,58.6261,-123.7017,9,0.009,2025,1,8.583068797918258e-07,7.362812932332361,-0.4306568145751726
30,52.6353,-125.5443,7,9.2,2025,1,0.00022107362747192383,19.56778742472335,10.297490692138695
13,50.229,-122.9562,7,0.1,2025,1,8.70227722771233e-07,18.621223068237327,11.804227447509788
18,52.153,-121.9107,9,0.009,2025,1,0.0003274381160736084,13.032573318481468,4.835485712687216
14,49.3381,-124.9172,9,0.009,2025,1,0.024424189329145918,15.591231918334984,13.7542549133301
10,48.8411,-123.4558,9,0.009,2025,1,2.3627281109384057e-05,18.29971084594729,15.025594965616904
28,50.1711,-120.6708,9,0.009,2025,1,0.000549415351827065,11.776165262858115,6.9168563842773665
10,48.4654,-124.1511,7,0.44,2025,1,0.00016686618331007708,12.244496281941736,9.89495684305831
31,54.8379,-127.1568,7,0.76,2025,1,0.0029844760883861454,18.197658793131552,12.600590006510458
11,50.7627,-120.6081,6,2.23,2025,1,8.642673492431641e-07,20.385923004150413,1.4382447560628293
27,57.8666,-131.2832,7,0.1,2025,1,0.00044880807399749756,15.130042648315452,7.570628738403343
19,54.6967,-127.0554,8,0.009,2025,1,0.009039837121861183,12.709877904256189,9.39525947570803
13,54.8417,-128.3417,4,0.009,2025,1,0.0050451040266921154,0.6807412465413449,-1.7308010101318132
11,49.7555,-124.5659,7,0.01,2025,1,,,
13,50.0647,-123.3382,6,0.009,2025,1,0.0009280651807443974,6.676323827107751,4.267208989461267
12,50.2884,-125.5706,10,0.009,2025,1,0.00027720467966219076,7.167417144775413,1.9119608561198334
