YEAR,MONTH,DAY,LATITUDE,LONGITUDE,SIZE_HA,CAUSE
2022,8,12,50.6471,-118.2873,0.3,N
2022,8,13,50.663,-118.2838,0.009,N
2022,8,19,50.8716,-118.2701,0.66,N
2022,8,11,51.2305,-118.2573,0.009,N
2022,8,19,49.6769,-118.2457,1.65,N
2022,8,20,52.1285,-118.2449,0.2,N
2022,8,19,50.9291,-118.238,0.009,N
2022,6,22,51.1663,-118.2365,0.009,N
2022,8,18,51.1966,-118.236,0.1,N
2022,7,29,51.0703,-118.2325,0.02,N
2022,8,11,49.86,-118.2313,0.01,N
2022,8,19,50.8901,-118.2161,0.05,N
2022,7,29,50.9011,-118.2139,0.009,N
2022,8,19,50.9084,-118.2136,0.009,N
2022,7,29,50.8829,-118.2099,0.009,N
2022,8,20,50.9042,-118.2083,1.0,N
2022,8,19,49.7055,-118.2066,0.2,N
2022,8,11,49.7844,-118.1968,2.0,N
2022,8,23,49.7253,-118.196,0.13,N
2022,8,22,50.9261,-118.1913,0.009,N
2022,7,29,51.1331,-118.1774,0.1,N
2022,8,19,50.9116,-118.1745,0.04,N
2022,8,19,50.9097,-118.1735,0.02,N
2022,8,20,51.5271,-118.1733,1.706,N
2022,7,29,51.056,-118.167,0.02,N
2022,8,19,50.9052,-118.1642,0.009,N
2022,8,20,51.1609,-118.1625,0.05,N
2022,8,19,51.2777,-118.1618,0.01,N
2022,9,26,50.0723,-118.1598,1.36,N
2022,8,19,51.2035,-118.1584,0.009,N
2022,8,19,50.9427,-118.1541,0.009,N
2022,8,20,51.1863,-118.1536,0.009,N
2022,8,19,51.2652,-118.1497,0.17,N
2022,8,19,51.3015,-118.1473,5.5,N
2022,8,20,49.4676,-118.1471,0.2,N
2022,8,19,51.2287,-118.1441,67.0,N
2022,8,26,50.0098,-118.1359,0.2,N
2022,8,19,51.2488,-118.1344,0.009,N
2022,8,13,49.81,-118.1276,0.12,N
2022,8,26,49.9956,-118.1245,0.015,N
2022,8,29,49.969,-118.1218,0.16,N
2022,8,26,49.2534,-118.1212,0.1,N
2022,8,19,51.2708,-118.1155,0.009,N
2022,7,29,50.968,-118.1083,0.009,N
2022,8,11,51.9759,-118.1074,0.04,N
2022,8,20,51.4947,-118.1058,25.0,N
2022,8,20,50.9913,-118.1051,0.009,N
2022,8,11,51.6568,-118.1043,5.0,N
2022,8,20,50.9969,-118.1043,0.009,N
2022,8,20,50.9704,-118.1037,0.009,N
2022,7,28,51.1782,-118.1015,0.2,N
2022,8,28,49.9847,-118.1011,0.009,N
2022,7,22,49.9086,-118.1009,0.53,N
2022,8,19,51.2522,-118.096,51.0,N
2022,8,20,50.9923,-118.0959,0.009,N
2022,8,19,51.2252,-118.095,243.0,N
2022,8,19,50.9905,-118.0852,0.009,N
2022,8,2,51.183,-118.0851,379.0,N
2022,8,20,50.9893,-118.0733,0.009,N
2022,7,23,49.0996,-118.064,0.089,N
2022,8,19,51.242,-118.063,0.5,N
2022,8,4,50.7139,-118.0628,0.02,N
2022,8,20,50.8795,-118.0622,0.009,N
2022,8,19,50.9705,-118.0609,0.009,N
2022,8,19,51.2462,-118.0503,157.0,N
2022,7,29,50.7152,-118.0459,0.14,N
2022,8,20,51.1664,-118.0391,0.009,N
2022,8,13,50.0625,-118.0262,0.8,N
2022,8,27,50.008,-118.0209,0.009,N
2022,8,13,50.0719,-118.0134,0.009,N
2022,9,13,51.9517,-118.0106,0.8,H
2022,7,29,50.6411,-118.0097,0.66,N
2022,7,2,49.0909,-117.9935,0.3,N
2022,8,20,50.8424,-117.9809,0.009,N
2022,8,23,50.6032,-117.9797,0.5,N
2022,8,12,49.4553,-117.9774,0.009,N
2022,7,26,50.6344,-117.9761,0.06,N
2022,8,23,50.6317,-117.9677,0.009,N
2022,10,5,50.3905,-117.9557,0.56,H
2022,8,12,49.7151,-117.9428,0.009,N
2022,8,12,50.2619,-117.9398,0.08,N
2022,9,27,51.905,-117.9354,7.36,N
2022,8,12,49.7118,-117.9307,0.015,N
2022,8,2,50.1005,-117.9106,0.024,H
2022,8,2,49.6671,-117.9038,0.45,N
2022,7,29,50.8448,-117.8862,3.37,N
2022,8,18,50.4918,-117.8791,0.2,N
2022,8,26,49.0986,-117.875,0.009,N
2022,8,25,49.6822,-117.871,0.009,N
2022,7,18,50.3266,-117.87,0.009,N
2022,8,12,50.9282,-117.8662,360.0,H
2022,8,13,50.501,-117.8631,0.09,N
2022,8,27,50.0053,-117.8545,0.05,N
2022,8,13,50.5051,-117.8542,0.009,N
2022,8,13,50.525,-117.8488,0.06,N
2022,8,20,50.8311,-117.8456,296.0,N
2022,8,13,50.387,-117.828,0.08,N
2022,8,13,50.5698,-117.8092,0.009,N
2022,8,21,49.8559,-117.8081,333.91,N
2022,8,11,50.3817,-117.8043,0.009,N
2022,8,13,50.4953,-117.798,0.009,N
2022,8,13,50.5754,-117.7951,0.009,N
2022,7,22,49.5377,-117.7873,1.06,N
2022,8,14,50.5196,-117.7797,0.03,N
2022,7,22,49.5306,-117.7763,0.79,N
2022,8,24,49.5905,-117.7755,0.009,N
2022,8,11,50.5213,-117.7709,0.045,N
2022,9,17,49.161,-117.7659,0.13,N
2022,8,24,49.566,-117.7623,0.12,N
2022,8,12,49.5815,-117.7567,0.01,N
2022,8,11,49.6021,-117.7546,0.03,N
2022,8,12,49.494,-117.7525,0.009,N
2022,8,12,49.6729,-117.7457,0.02,N
2022,8,4,49.5338,-117.7444,0.015,N
2022,8,13,50.4526,-117.7431,0.3,N
2022,7,22,49.526,-117.7429,0.03,N
2022,8,11,50.4349,-117.7414,0.03,N
2022,7,22,49.5291,-117.7405,0.2,N
2022,8,13,50.7364,-117.7381,0.015,N
2022,7,22,49.523,-117.7367,0.009,N
2022,7,23,49.5191,-117.7338,0.02,N
2022,8,7,51.7576,-117.7177,0.009,N
2022,8,12,50.4864,-117.7174,5.0,N
2022,8,29,49.4722,-117.7134,0.05,N
2022,8,16,50.0142,-117.7131,0.1,N
2022,8,12,50.6735,-117.711,0.02,N
2022,8,18,51.7646,-117.706,3.0,N
2022,8,3,51.7405,-117.7035,0.1,N
2022,8,1,50.8814,-117.6875,1.1,N
2022,8,15,50.0358,-117.6856,0.025,N
2022,8,15,50.0343,-117.6849,0.6,N
2022,10,8,49.3546,-117.661,0.3,H
2022,8,11,49.4519,-117.6545,0.009,N
2022,8,4,50.6721,-117.6433,0.009,N
2022,8,12,49.6121,-117.6173,0.08,N
2022,7,23,49.5627,-117.6037,0.15,N
2022,8,21,49.5715,-117.6027,0.009,N
2022,8,13,49.5414,-117.5873,0.09,N
2022,9,8,50.3103,-117.5791,0.13,N
2022,8,24,50.0905,-117.5665,0.009,N
2022,8,16,50.9453,-117.564,9.0,N
2022,8,8,50.3031,-117.5608,3.0,N
2022,10,14,49.1827,-117.553,0.3,H
2022,7,29,49.1538,-117.5466,0.24,N
2022,8,12,49.1334,-117.539,0.09,N
2022,8,27,49.7739,-117.5298,0.009,N
2022,8,12,49.7563,-117.5194,18.0,N
2022,8,13,49.5547,-117.5146,0.01,N
2022,8,20,50.694,-117.5109,0.1,N
2022,10,5,49.6023,-117.509,2.37,H
2022,7,23,49.571,-117.5031,0.02,N
2022,7,22,49.8977,-117.5012,0.009,N
2022,8,20,50.6553,-117.4982,0.02,N
2022,7,22,49.9033,-117.4981,0.009,N
2022,8,13,49.5516,-117.4972,0.1,N
2022,7,24,51.4565,-117.4938,2.52,H
2022,8,12,49.5132,-117.4885,0.009,N
2022,8,11,49.5768,-117.4828,0.009,N
2022,7,29,51.5194,-117.4827,0.06,N
2022,8,25,50.1298,-117.4824,0.009,N
2022,8,20,50.6514,-117.4745,0.5,N
2022,8,4,50.3327,-117.4745,6.0,N
2022,8,4,49.8113,-117.4668,9.5,N
2022,8,27,49.4346,-117.4647,0.16,N
2022,8,23,49.7893,-117.4594,0.04,N
2022,8,12,49.5393,-117.4577,0.009,N
2022,8,20,50.6529,-117.4555,0.009,N
2022,7,29,49.1687,-117.4528,0.27,N
2022,8,12,49.7128,-117.4464,0.03,N
2022,8,27,49.4287,-117.4414,0.08,N
2022,9,9,49.3607,-117.434,0.06,N
2022,10,4,49.269,-117.4278,0.6,H
2022,8,27,50.5586,-117.4246,0.05,N
2022,8,20,50.6242,-117.424,0.05,N
2022,8,23,49.4197,-117.4127,24.5,N
2022,7,17,52.0218,-117.4051,0.009,N
2022,7,17,52.0277,-117.3986,0.3,N
2022,7,18,52.0342,-117.397,0.009,N
2022,8,20,49.8073,-117.3929,0.09,N
2022,10,1,49.0629,-117.382,0.21,N
2022,8,19,50.6467,-117.3697,1.0,N
2022,8,12,49.5943,-117.3361,0.32,N
2022,8,11,49.6032,-117.3257,0.03,N
2022,8,24,49.3648,-117.3174,0.01,N
2022,8,19,50.6019,-117.3131,40.0,N
2022,8,17,49.6497,-117.3124,660.0,N
2022,8,27,49.4941,-117.3108,0.04,N
2022,8,19,50.6433,-117.3017,55.45,N
2022,9,9,51.8115,-117.2926,0.05,H
2022,8,23,49.3991,-117.2871,0.01,N
2022,7,8,49.4028,-117.2818,0.009,N
2022,8,12,49.9991,-117.2785,0.02,N
2022,7,22,49.6665,-117.2753,0.8,N
2022,8,26,49.5999,-117.2646,0.04,N
2022,8,23,49.4133,-117.2617,0.009,N
2022,10,2,49.4568,-117.2611,0.13,H
2022,7,21,49.2708,-117.261,0.02,N
2022,8,25,49.5833,-117.2575,0.009,N
2022,7,23,49.1903,-117.2525,0.01,N
2022,8,12,50.0124,-117.2504,0.01,N
2022,8,23,49.4351,-117.2228,0.009,N
2022,6,29,50.7998,-117.2193,43.5,N
2022,9,26,49.6241,-117.2128,0.02,N
2022,8,25,49.5663,-117.2,0.009,N
2022,8,23,49.4267,-117.1994,0.009,N
2022,8,12,49.4273,-117.1957,0.009,N
2022,8,12,49.7058,-117.193,2.8,N
2022,8,11,49.4425,-117.188,0.009,N
2022,8,25,49.2414,-117.183,0.04,N
2022,8,27,49.6253,-117.1669,0.009,N
2022,8,27,49.633,-117.1576,0.01,N
2022,8,28,51.5064,-117.1471,0.01,N
2022,8,23,49.3916,-117.1388,0.009,N
2022,8,21,49.3487,-117.1308,796.0,N
2022,8,16,49.3029,-117.1291,8.9,N
2022,8,25,49.1146,-117.1273,0.009,N
2022,8,20,50.7411,-117.1247,13.0,N
2022,9,30,50.414,-117.1231,0.01,H
2022,8,23,49.3864,-117.0859,0.09,N
2022,8,12,49.1917,-117.0842,294.0,N
2022,8,11,49.6556,-117.0764,0.001,N
2022,7,1,49.89,-117.0758,1924.0,N
2022,7,18,50.5636,-117.0716,0.24,N
2022,8,12,49.1718,-117.0631,0.009,N
2022,7,23,49.5644,-117.0622,1.6,N
2022,9,5,50.5758,-117.0543,17.4,N
2022,9,14,50.4323,-117.0441,17.5,N
2022,7,22,50.5738,-117.0401,0.01,N
2022,8,24,49.5686,-117.0281,0.009,N
2022,9,14,49.8003,-117.0128,33.5,N
2022,8,26,49.0831,-117.0101,0.02,N
2022,7,22,49.7824,-116.9734,0.02,N
2022,9,26,49.051,-116.96,0.5,N
2022,8,20,50.9363,-116.9524,0.5,N
2022,7,22,49.269,-116.9381,0.28,N
2022,8,25,49.0412,-116.9297,0.009,N
2022,8,20,50.9047,-116.9281,0.009,N
2022,7,18,51.5231,-116.9147,0.6,N
2022,9,2,50.3086,-116.8954,265.5,N
2022,8,13,49.5291,-116.8918,0.009,N
2022,8,10,49.0645,-116.8843,0.16,N
2022,9,1,50.926,-116.8771,0.1,N
2022,8,24,50.0457,-116.8587,1106.0,N
2022,8,20,51.0289,-116.8463,0.1,N
2022,8,18,49.7693,-116.8392,0.16,N
2022,8,4,49.6871,-116.8388,0.009,H
2022,8,27,49.8729,-116.8354,0.009,N
2022,8,21,49.7644,-116.8076,0.009,N
2022,8,27,50.2332,-116.8011,177.0,N
2022,8,13,49.8053,-116.798,0.01,N
2022,8,13,49.801,-116.7972,0.01,N
2022,8,20,51.0478,-116.7738,0.009,N
2022,8,24,50.5629,-116.7595,0.3,N
2022,8,26,49.864,-116.7542,104.0,N
2022,8,12,49.6756,-116.7499,0.03,N
2022,9,8,49.1213,-116.743,0.6,N
2022,8,11,49.1078,-116.7389,0.009,N
2022,8,14,49.5984,-116.7303,0.1,N
2022,8,13,51.6942,-116.7268,0.009,N
2022,8,15,49.2091,-116.7247,0.09,N
2022,8,27,50.2717,-116.7172,69.0,N
2022,8,27,50.0953,-116.7017,0.009,N
2022,8,14,49.4469,-116.6696,0.01,N
2022,8,20,51.1451,-116.6688,20.8,N
2022,8,27,49.3372,-116.6676,0.12,N
2022,9,1,51.1292,-116.649,0.3,N
2022,8,20,51.1271,-116.649,0.01,N
2022,8,27,49.7527,-116.5463,111.0,N
2022,8,30,49.6229,-116.5396,0.02,N
2022,8,31,49.1363,-116.5353,0.52,H
2022,8,10,49.2163,-116.4982,0.001,N
2022,10,11,49.1048,-116.4915,0.01,H
2022,8,15,50.9031,-116.4885,0.009,H
2022,8,15,50.9021,-116.4871,0.009,H
2022,8,15,50.893,-116.481,0.3,H
2022,8,11,49.2086,-116.4796,0.002,N
2022,8,11,49.2547,-116.4492,0.3,N
2022,10,7,49.1058,-116.4482,0.41,H
2022,8,12,50.749,-116.4237,0.009,N
2022,9,20,50.3326,-116.4208,0.1,H
2022,7,20,49.6574,-116.3699,0.009,N
2022,8,2,49.1798,-116.3599,55.1,H
2022,7,31,49.8679,-116.3263,110.0,N
2022,8,8,49.5575,-116.3237,422.0,N
2022,8,23,49.0679,-116.3171,0.009,N
2022,8,12,50.7641,-116.2813,0.003,N
2022,8,12,50.7592,-116.2742,0.06,N
2022,8,23,49.0304,-116.2663,0.5,N
2022,8,29,49.2403,-116.2648,3.4,N
2022,7,23,50.8339,-116.2585,0.009,N
2022,8,23,50.7537,-116.1667,0.009,N
2022,7,24,49.6177,-116.1066,0.4,H
2022,8,20,50.4242,-116.0741,0.009,N
2022,8,22,50.4151,-116.0437,0.009,N
2022,10,2,49.9464,-116.0069,9.0,H
2022,8,25,50.413,-115.9956,0.009,N
2022,8,23,50.3446,-115.9718,0.84,N
2022,9,14,49.6768,-115.9546,0.105,H
2022,9,14,49.5426,-115.9439,0.1,N
2022,10,3,49.7972,-115.9393,0.1,H
2022,9,13,49.5986,-115.9263,0.009,H
2022,8,18,49.6161,-115.9075,0.6,H
2022,8,9,50.2709,-115.8882,2.0,H
2022,5,4,49.6344,-115.8648,0.1,H
2022,5,2,49.6052,-115.8636,0.009,H
2022,8,13,49.8866,-115.8558,0.001,N
2022,10,27,49.4338,-115.8346,0.009,H
2022,8,21,50.3046,-115.812,0.009,N
2022,8,23,49.5983,-115.8062,0.009,N
2022,8,26,49.9374,-115.7948,0.02,N
2022,8,26,49.8563,-115.7883,0.009,N
2022,8,24,49.6032,-115.7855,0.001,N
2022,8,21,49.331,-115.7825,0.009,N
2022,8,27,49.3907,-115.781,0.009,N
2022,7,3,49.8066,-115.7799,0.45,N
2022,10,10,50.1683,-115.7736,0.009,H
2022,8,26,49.9826,-115.7515,0.01,N
2022,10,8,49.5489,-115.7367,0.3,H
2022,8,16,50.0135,-115.7264,0.3,N
2022,6,2,49.9608,-115.7258,0.1,H
2022,5,31,49.9599,-115.7241,0.01,H
2022,8,12,50.0617,-115.7079,1.1,N
2022,8,22,50.4685,-115.7071,0.009,N
2022,7,29,50.7368,-115.7054,1333.0,N
2022,8,27,49.6685,-115.6975,2.7,N
2022,7,20,49.2375,-115.6903,0.2,N
2022,8,23,49.6409,-115.6796,3.08,N
2022,8,21,50.5531,-115.6785,7.0,N
2022,8,4,49.0962,-115.6781,248.0,N
2022,8,22,50.5443,-115.6675,0.17,N
2022,10,15,49.5459,-115.6413,0.016,H
2022,8,27,49.9648,-115.6379,0.009,N
2022,9,29,49.1864,-115.6358,4.2,N
2022,4,5,49.6043,-115.6246,0.009,H
2022,9,12,50.3555,-115.6236,0.009,H
2022,8,1,49.3086,-115.6165,1719.2,N
2022,8,21,49.1857,-115.6155,0.3,N
2022,7,25,49.1208,-115.6064,0.9,N
2022,8,12,49.5965,-115.5881,0.015,N
2022,10,18,49.6823,-115.5675,0.04,H
2022,4,16,50.1201,-115.5448,0.375,H
2022,7,23,49.5315,-115.5258,0.009,N
2022,7,24,49.5247,-115.5255,0.009,N
2022,7,23,49.2758,-115.5228,0.5,N
2022,8,23,49.6136,-115.5201,2.81,N
2022,10,30,49.3615,-115.5192,0.009,H
2022,7,22,49.5127,-115.4846,0.1,N
2022,8,23,49.6076,-115.477,0.05,N
2022,7,22,49.4973,-115.4676,0.009,N
2022,9,5,49.5519,-115.4633,0.009,H
2022,4,29,49.4463,-115.4234,3.0,H
2022,9,1,49.2186,-115.4077,0.01,H
2022,8,29,49.7617,-115.3678,0.009,N
2022,8,5,49.9593,-115.3162,4.0,N
2022,4,19,49.3101,-115.2868,0.3,H
2022,8,21,49.7783,-115.286,0.009,N
2022,4,9,49.4022,-115.2387,0.19,H
2022,8,21,49.8486,-115.2198,2.0,N
2022,5,1,49.2224,-115.214,0.06,H
2022,8,24,49.408,-115.1951,0.015,N
2022,8,27,49.5058,-115.1066,0.015,N
2022,7,29,49.1947,-115.1003,0.009,N
2022,8,27,49.4248,-115.0545,0.009,N
2022,8,21,49.7892,-115.0091,0.009,N
2022,9,2,49.5036,-114.9953,0.009,N
2022,8,3,49.7713,-114.9682,52.6,N
2022,9,2,50.1873,-114.9667,0.3,N
2022,4,30,49.7442,-114.9029,1.1,H
2022,10,16,50.0372,-114.8578,0.3,H
2022,8,22,49.9363,-114.8572,2.58,N
2022,8,4,49.0017,-114.7119,1245.51,N
2022,8,29,49.0247,-114.4429,0.02,N
2022,3,25,51.3899,-121.3663,0.1,H
2022,3,25,50.7603,-120.0771,0.009,H
2022,3,29,49.6109,-115.8556,0.4,H
2022,3,26,50.5847,-120.494,0.009,U
2022,3,9,51.2406,-120.0026,0.05,H
2022,3,15,50.6137,-120.4619,0.009,H
2022,3,16,50.8518,-122.1418,0.009,H
2022,3,29,53.9068,-124.064,2.01,H
2022,3,27,50.6168,-120.4866,0.009,H
2022,3,20,51.9323,-124.776,1.5,H
2022,2,6,49.2305,-124.4984,0.01,U
2022,3,9,49.7486,-124.567,2.46,H
2022,3,16,50.0485,-120.8621,1.3,H
2022,3,29,50.1261,-120.9941,18.1,H
2022,3,29,50.1324,-121.5659,1.9,H
2022,2,17,50.5219,-125.8281,0.009,U
2010,6,20,57.3223,-121.7052,0.15,N
2010,7,8,57.1197,-122.6805,0.009,H
2010,7,10,57.4533,-121.5483,0.87,N
2010,6,2,58.2532,-120.7874,0.4,N
2010,6,1,58.2367,-120.5783,2.0,N
2010,7,19,58.4367,-121.2473,4.5,N
2010,7,19,58.2538,-120.8062,14.5,N
2010,7,30,58.2413,-121.3468,0.4,N
2010,6,20,57.1717,-121.0562,0.3,H
2010,6,20,57.4408,-121.2693,333.2,N
2010,5,12,57.0158,-122.7613,1.3,H
2010,5,12,57.0262,-122.7494,20.9,H
2010,5,10,56.8381,-121.2802,40.0,H
2010,5,13,56.3688,-120.9237,2.1,H
2010,5,13,56.3337,-121.181,30.0,H
2010,5,15,56.3367,-121.1441,3.0,H
2010,6,10,56.711,-121.6168,80.0,N
2010,6,17,57.0458,-122.5698,57.0,N
2010,6,17,56.886,-122.3298,0.1,N
2010,6,17,57.2012,-121.5733,15.0,N
2010,6,17,57.1905,-121.5738,5.5,N
2010,6,24,56.2943,-122.085,0.5,N
2010,7,8,56.1983,-121.761,0.6,H
2010,7,9,56.5418,-122.0422,8.0,N
2010,7,17,56.3196,-122.0384,5.7,N
2010,7,24,56.5213,-121.7827,0.009,H
2010,7,19,56.4333,-121.4233,0.02,N
2010,7,31,56.4342,-121.4797,4.6,H
2010,5,13,56.1194,-121.7548,1.5,H
2010,6,23,56.1012,-120.3837,0.4,H
2010,6,10,56.4234,-120.609,10.0,H
2010,7,3,56.1376,-120.6544,0.009,H
2010,7,9,56.2084,-120.8465,0.2,H
2010,7,12,56.3055,-120.0771,0.9,H
2010,7,28,56.1338,-120.6795,0.1,H
2010,3,15,51.2545,-119.9048,1.3,H
2010,3,14,51.1589,-120.1506,0.1,H
2010,3,11,50.6571,-120.3065,1.2,H
2010,3,16,50.8699,-120.2469,0.5,H
2010,3,20,50.8573,-120.1571,5.5,H
2010,3,22,49.7138,-120.2473,0.01,H
2010,3,20,50.2514,-120.4568,0.7,H
2010,3,23,50.0709,-119.4243,0.1,H
2010,3,23,50.2008,-119.2882,0.009,H
2010,7,27,59.8588,-129.1723,35284.4,N
2010,7,27,59.4542,-128.3414,40.0,N
2010,7,27,59.9333,-128.6,0.5,N
2010,7,27,59.7828,-128.809,26.0,N
2012,7,26,59.9183,-129.1928,1.4,N
2012,7,7,59.7817,-128.8586,1.1,N
2012,7,26,59.6984,-128.5938,0.001,N
2012,7,31,59.7341,-128.7744,3.0,N
2012,8,8,59.4419,-129.0875,3500.0,N
2012,8,5,59.627,-128.8263,1.5,N
2012,8,5,59.6086,-129.0875,0.009,N
2012,8,10,59.467,-129.0421,5.0,N
2012,8,14,59.5088,-128.6705,1.4,N
2012,8,12,59.92,-128.6567,0.009,N
2012,8,11,59.7677,-128.6795,0.8,N
2012,7,26,59.2202,-127.6665,2936.3,N
2012,8,8,59.3815,-128.205,219.0,N
2012,8,7,59.82,-127.72,61.6,N
2010,5,29,59.041,-131.4649,1425.0,N
2010,7,16,59.8533,-132.2711,0.2,H
2010,8,4,59.9168,-133.1528,0.1,H
2012,7,29,59.4371,-126.1323,0.1,H
2012,8,7,59.4803,-125.5628,46.0,N
2012,7,22,59.8963,-121.6618,1102.3,N
2010,6,1,59.7989,-123.1053,0.2,H
2010,6,11,59.3247,-123.6038,0.2,N
2010,6,11,59.4827,-123.1767,0.1,N
2010,6,24,58.975,-120.9,3.1,N
2010,7,28,59.2901,-121.1745,0.7,N
2010,7,28,59.2619,-121.8938,3.4,N
2010,7,28,59.2844,-121.9491,1.0,N
2010,7,30,59.0576,-121.3716,0.1,N
2012,9,16,59.8046,-122.7458,0.009,H
2012,5,12,59.155,-121.6867,0.9,H
2012,5,28,59.029,-121.3257,0.2,N
2012,5,28,59.0185,-121.0236,0.06,N
2012,5,28,59.0332,-121.3041,0.009,N
2012,5,28,59.2508,-120.9717,1.1,N
2012,5,28,59.2125,-121.1277,0.4,N
2012,5,28,59.1783,-121.1203,9.3,N
2012,5,28,59.2221,-121.116,1.7,N
2012,5,30,58.9627,-121.362,25.0,N
2012,5,28,58.9817,-121.5933,0.9,N
2012,6,1,58.8171,-121.288,0.1,H
2012,6,20,59.0425,-121.4217,26.7,N
2012,6,21,59.39,-121.0947,0.8,N
2012,6,21,59.4399,-121.4074,0.03,N
2012,6,25,59.5076,-121.5626,0.2,N
2012,6,25,59.5271,-121.6328,0.4,N
2012,6,21,59.3055,-120.8641,1.2,N
2012,7,6,58.8848,-121.2373,7.5,N
2012,7,6,58.8674,-121.2048,11.0,N
2012,6,25,58.9469,-120.5251,0.9,N
2012,7,6,58.9047,-121.1002,25.5,N
2012,7,6,58.9178,-121.1241,1.6,N
2012,7,6,58.9501,-120.3992,16.4,N
2012,7,6,58.8839,-121.2355,2480.6,N
2012,7,22,58.9207,-120.9743,0.009,N
2012,7,17,58.9377,-120.8703,0.009,N
2012,7,18,58.9997,-120.7928,0.6,N
2012,7,22,59.0048,-120.8013,0.009,N
2012,7,22,59.0397,-120.9825,0.3,N
2012,7,22,58.928,-120.9876,0.009,N
2012,7,22,59.367,-121.9713,0.2,N
2012,7,22,58.9331,-120.9133,0.009,N
2012,7,22,59.5894,-123.6732,3960.0,N
2012,6,22,59.5205,-123.7362,2540.0,N
2012,7,22,59.2128,-121.9618,12.7,N
2012,7,24,59.3404,-120.9814,54.0,N
2012,7,24,59.3404,-120.9608,10.0,N
2012,7,22,59.2642,-121.5255,0.9,N
2012,7,24,59.4528,-122.2622,0.009,N
2012,7,27,58.831,-121.2672,2.5,N
2012,7,22,59.067,-120.9698,0.4,N
2012,7,29,59.5904,-121.7107,26.4,N
2012,7,27,59.4313,-124.0789,0.3,N
2012,7,27,59.5979,-123.301,0.3,N
2012,8,7,59.3638,-123.6619,0.009,N
2012,8,7,59.2601,-123.4356,0.009,N
2012,8,9,59.3186,-120.8021,0.4,N
2012,8,7,59.7237,-123.5023,0.1,N
2012,8,8,59.4323,-123.8387,0.009,N
2012,8,16,59.3226,-120.9407,4.6,H
2012,8,8,59.0669,-121.5275,38.5,N
2012,8,8,58.9941,-120.6256,24851.8,N
2011,7,11,59.1156,-121.0085,0.2,N
2011,7,14,59.3772,-122.0317,20.2,N
2011,7,14,58.9967,-121.0736,6.6,N
2011,7,14,58.9556,-121.3134,6.5,N
2011,8,5,59.4073,-122.0178,6.5,N
2011,8,5,59.4282,-122.0074,0.3,N
2011,8,5,59.4155,-122.0286,0.009,N
2011,8,5,59.4244,-122.1248,0.009,N
2011,8,6,59.2995,-121.0083,0.1,N
2011,8,7,59.4521,-120.979,1.3,N
2012,5,1,59.5986,-126.6492,4.0,H
2012,7,26,59.9767,-127.0115,0.9,N
2012,7,26,59.9602,-127.0105,878.3,N
2012,7,26,59.6912,-126.7567,5.1,N
2011,5,29,59.7333,-126.6367,4.9,N
2011,5,29,59.6443,-126.653,0.5,N
2010,6,24,59.575,-120.3267,9.0,N
2010,6,24,59.56,-120.285,0.5,N
2010,6,24,59.5602,-120.644,7.6,N
2010,7,19,59.7762,-120.8493,0.009,N
2012,6,21,59.6655,-121.2447,2.9,N
2012,6,19,59.6564,-121.2773,1.2,N
2012,7,4,59.8088,-120.8308,12196.3,N
2012,7,16,59.4896,-120.3714,7.6,N
2012,7,12,59.4961,-120.335,0.3,N
2012,7,28,59.5025,-120.5842,0.2,N
2012,7,28,59.8414,-120.4016,0.8,N
2012,7,27,59.7879,-122.2404,14.7,N
2012,7,29,59.5323,-120.5302,0.99,N
2012,7,7,59.6604,-120.3416,23.1,N
2012,7,29,59.6665,-122.2583,2.8,N
2012,8,8,59.6346,-120.589,0.8,N
2012,8,8,59.8403,-121.5467,780.0,N
2011,7,4,59.9206,-120.436,4.1,N
2011,7,7,59.9701,-120.5101,0.1,N
2011,7,6,59.8561,-122.44,0.4,N
2011,7,8,59.9858,-120.5127,0.6,N
2011,7,14,59.5545,-120.2447,0.5,N
2011,7,14,59.5288,-120.2686,1.1,N
2011,8,5,59.7656,-120.3164,8.1,N
2011,8,5,59.5053,-120.3792,167.0,N
2011,8,5,59.7672,-120.277,0.1,N
2011,8,5,59.89,-120.0873,1.6,N
2010,4,29,58.6736,-123.9892,0.2,H
2010,6,17,57.8551,-122.8495,2.5,N
2010,6,20,57.7472,-122.8082,5.3,N
2010,6,20,57.7389,-122.9125,0.009,N
2012,7,14,57.4265,-121.5112,0.01,N
2012,9,18,57.1796,-122.3694,0.5,H
2012,7,27,59.7929,-123.9112,0.1,N
2012,7,27,59.8754,-124.7901,1827.1,N
2012,8,7,59.1486,-123.8466,0.005,N
2012,8,7,59.2253,-123.8928,0.005,N
2012,7,6,59.0847,-124.2382,2.7,N
2011,10,22,58.8372,-123.6859,0.1,H
2012,7,2,59.2223,-133.8811,0.0,H
2011,6,10,59.6449,-133.2658,0.01,H
2011,5,29,59.6306,-129.3682,11000.0,N
2011,5,30,59.7034,-129.3447,0.2,N
2010,4,18,58.276,-122.6615,0.8,H
2010,4,25,58.8399,-122.8899,0.5,H
2010,4,29,58.7445,-122.621,8.6,H
2010,6,1,58.8586,-122.9561,1.3,H
2010,6,2,58.7767,-120.1033,0.9,N
2010,6,2,58.7033,-120.6733,2.7,N
2010,6,11,58.4968,-121.5977,3.7,N
2010,6,22,58.732,-122.5796,10.0,N
2010,6,24,59.2057,-120.1026,7.0,N
